category_id,class,family,genus,kingdom,name,order,phylum,supercategory
5770,Magnoliopsida,Araliaceae,Aralia,Plantae,Aralia hispida,Apiales,Magnoliophyta,Plantae
6880,Magnoliopsida,Garryaceae,Garrya,Plantae,Garrya wrightii,Garryales,Magnoliophyta,Plantae
8093,Polypodiopsida,Pteridaceae,Cheilanthes,Plantae,Cheilanthes sieberi,Polypodiales,Pteridophyta,Plantae
6196,Magnoliopsida,Boraginaceae,Eriodictyon,Plantae,Eriodictyon trichocalyx,Boraginales,Magnoliophyta,Plantae
7769,Magnoliopsida,Sapindaceae,Aesculus,Plantae,Aesculus pavia,Sapindales,Magnoliophyta,Plantae
7963,Pinopsida,Pinaceae,Pinus,Plantae,Pinus ponderosa,Pinales,Pinophyta,Plantae
6160,Magnoliopsida,Asteraceae,Xanthium,Plantae,Xanthium strumarium,Asterales,Magnoliophyta,Plantae
5495,Liliopsida,Commelinaceae,Tradescantia,Plantae,Tradescantia spathacea,Commelinales,Magnoliophyta,Plantae
7302,Magnoliopsida,Euphorbiaceae,Ricinus,Plantae,Ricinus communis,Malpighiales,Magnoliophyta,Plantae
7474,Magnoliopsida,Saururaceae,Anemopsis,Plantae,Anemopsis californica,Piperales,Magnoliophyta,Plantae
7864,Magnoliopsida,Convolvulaceae,Merremia,Plantae,Merremia umbellata,Solanales,Magnoliophyta,Plantae
7579,Magnoliopsida,Cannabaceae,Cannabis,Plantae,Cannabis sativa,Rosales,Magnoliophyta,Plantae
6890,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias asperula,Gentianales,Magnoliophyta,Plantae
7224,Magnoliopsida,Verbenaceae,Callicarpa,Plantae,Callicarpa americana,Lamiales,Magnoliophyta,Plantae
5353,Liliopsida,Asparagaceae,Nolina,Plantae,Nolina texana,Asparagales,Magnoliophyta,Plantae
7758,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer negundo,Sapindales,Magnoliophyta,Plantae
5296,Liliopsida,Amaryllidaceae,Crinum,Plantae,Crinum americanum,Asparagales,Magnoliophyta,Plantae
7448,Magnoliopsida,Onagraceae,Oenothera,Plantae,Oenothera speciosa,Myrtales,Magnoliophyta,Plantae
6094,Magnoliopsida,Asteraceae,Silybum,Plantae,Silybum marianum,Asterales,Magnoliophyta,Plantae
7266,Magnoliopsida,Euphorbiaceae,Croton,Plantae,Croton fruticulosus,Malpighiales,Magnoliophyta,Plantae
8118,Psilotopsida,Ophioglossaceae,Botrypus,Plantae,Botrypus virginianus,Ophioglossales,Pteridophyta,Plantae
7261,Magnoliopsida,Euphorbiaceae,Acalypha,Plantae,Acalypha ostryifolia,Malpighiales,Magnoliophyta,Plantae
5645,Liliopsida,Poaceae,Bromus,Plantae,Bromus rubens,Poales,Magnoliophyta,Plantae
6751,Magnoliopsida,Fabaceae,Lupinus,Plantae,Lupinus latifolius,Fabales,Magnoliophyta,Plantae
6857,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus nigra,Fagales,Magnoliophyta,Plantae
5884,Magnoliopsida,Asteraceae,Centaurea,Plantae,Centaurea scabiosa,Asterales,Magnoliophyta,Plantae
6276,Magnoliopsida,Cleomaceae,Peritoma,Plantae,Peritoma arborea,Brassicales,Magnoliophyta,Plantae
6018,Magnoliopsida,Asteraceae,Melampodium,Plantae,Melampodium leucanthum,Asterales,Magnoliophyta,Plantae
6116,Magnoliopsida,Asteraceae,Stephanomeria,Plantae,Stephanomeria pauciflora,Asterales,Magnoliophyta,Plantae
7491,Magnoliopsida,Berberidaceae,Berberis,Plantae,Berberis thunbergii,Ranunculales,Magnoliophyta,Plantae
7653,Magnoliopsida,Rosaceae,Potentilla,Plantae,Potentilla argentea,Rosales,Magnoliophyta,Plantae
6799,Magnoliopsida,Fabaceae,Trifolium,Plantae,Trifolium angustifolium,Fabales,Magnoliophyta,Plantae
6828,Magnoliopsida,Betulaceae,Betula,Plantae,Betula papyrifera,Fagales,Magnoliophyta,Plantae
6400,Magnoliopsida,Caryophyllaceae,Silene,Plantae,Silene uniflora,Caryophyllales,Magnoliophyta,Plantae
7372,Magnoliopsida,Malvaceae,Hibiscus,Plantae,Hibiscus moscheutos,Malvales,Magnoliophyta,Plantae
5871,Magnoliopsida,Asteraceae,Calycadenia,Plantae,Calycadenia multiglandulosa,Asterales,Magnoliophyta,Plantae
7863,Magnoliopsida,Convolvulaceae,Jacquemontia,Plantae,Jacquemontia tamnifolia,Solanales,Magnoliophyta,Plantae
5838,Magnoliopsida,Asteraceae,Artemisia,Plantae,Artemisia californica,Asterales,Magnoliophyta,Plantae
5974,Magnoliopsida,Asteraceae,Helianthus,Plantae,Helianthus grosseserratus,Asterales,Magnoliophyta,Plantae
5814,Magnoliopsida,Asteraceae,Ageratina,Plantae,Ageratina havanensis,Asterales,Magnoliophyta,Plantae
5982,Magnoliopsida,Asteraceae,Heterotheca,Plantae,Heterotheca villosa,Asterales,Magnoliophyta,Plantae
5441,Liliopsida,Orchidaceae,Limodorum,Plantae,Limodorum abortivum,Asparagales,Magnoliophyta,Plantae
7987,Polypodiopsida,Dicksoniaceae,Dicksonia,Plantae,Dicksonia squarrosa,Cyatheales,Pteridophyta,Plantae
4953,Lecanoromycetes,Lobariaceae,Lobaria,Fungi,Lobaria anomala,Peltigerales,Ascomycota,Fungi
7230,Magnoliopsida,Verbenaceae,Lantana,Plantae,Lantana camara,Lamiales,Magnoliophyta,Plantae
7215,Magnoliopsida,Scrophulariaceae,Myoporum,Plantae,Myoporum laetum,Lamiales,Magnoliophyta,Plantae
7222,Magnoliopsida,Scrophulariaceae,Verbascum,Plantae,Verbascum thapsus,Lamiales,Magnoliophyta,Plantae
5711,Liliopsida,Zingiberaceae,Alpinia,Plantae,Alpinia purpurata,Zingiberales,Magnoliophyta,Plantae
7738,Magnoliopsida,Anacardiaceae,Rhus,Plantae,Rhus ovata,Sapindales,Magnoliophyta,Plantae
7051,Magnoliopsida,Lamiaceae,Prunella,Plantae,Prunella vulgaris,Lamiales,Magnoliophyta,Plantae
7688,Magnoliopsida,Rosaceae,Rubus,Plantae,Rubus fruticosus,Rosales,Magnoliophyta,Plantae
7810,Magnoliopsida,Saxifragaceae,Heuchera,Plantae,Heuchera richardsonii,Saxifragales,Magnoliophyta,Plantae
7774,Magnoliopsida,Altingiaceae,Liquidambar,Plantae,Liquidambar styraciflua,Saxifragales,Magnoliophyta,Plantae
8075,Polypodiopsida,Onocleaceae,Matteuccia,Plantae,Matteuccia struthiopteris,Polypodiales,Pteridophyta,Plantae
4903,Lecanoromycetes,Cladoniaceae,Cladia,Fungi,Cladia retipora,Lecanorales,Ascomycota,Fungi
7668,Magnoliopsida,Rosaceae,Prunus,Plantae,Prunus serotina,Rosales,Magnoliophyta,Plantae
5181,Agaricomycetes,Polyporaceae,Hexagonia,Fungi,Hexagonia hydnoides,Polyporales,Basidiomycota,Fungi
7550,Magnoliopsida,Ranunculaceae,Delphinium,Plantae,Delphinium californicum,Ranunculales,Magnoliophyta,Plantae
7494,Magnoliopsida,Berberidaceae,Mahonia,Plantae,Mahonia bealei,Ranunculales,Magnoliophyta,Plantae
6711,Magnoliopsida,Fabaceae,Chamaecrista,Plantae,Chamaecrista fasciculata,Fabales,Magnoliophyta,Plantae
5658,Liliopsida,Poaceae,Eleusine,Plantae,Eleusine indica,Poales,Magnoliophyta,Plantae
5347,Liliopsida,Asparagaceae,Maianthemum,Plantae,Maianthemum trifolium,Asparagales,Magnoliophyta,Plantae
7330,Magnoliopsida,Salicaceae,Populus,Plantae,Populus tremuloides,Malpighiales,Magnoliophyta,Plantae
5383,Liliopsida,Iridaceae,Dietes,Plantae,Dietes bicolor,Asparagales,Magnoliophyta,Plantae
6452,Magnoliopsida,Polygonaceae,Eriogonum,Plantae,Eriogonum elongatum,Caryophyllales,Magnoliophyta,Plantae
5594,Liliopsida,Cyperaceae,Carex,Plantae,Carex stipata,Poales,Magnoliophyta,Plantae
5876,Magnoliopsida,Asteraceae,Carthamus,Plantae,Carthamus glaucus,Asterales,Magnoliophyta,Plantae
7053,Magnoliopsida,Lamiaceae,Salvia,Plantae,Salvia apiana,Lamiales,Magnoliophyta,Plantae
7923,Pinopsida,Cupressaceae,Cupressus,Plantae,Cupressus nootkatensis,Pinales,Pinophyta,Plantae
7639,Magnoliopsida,Rosaceae,Fragaria,Plantae,Fragaria vesca,Rosales,Magnoliophyta,Plantae
6447,Magnoliopsida,Polygonaceae,Chorizanthe,Plantae,Chorizanthe fimbriata,Caryophyllales,Magnoliophyta,Plantae
7765,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer saccharum,Sapindales,Magnoliophyta,Plantae
7635,Magnoliopsida,Rosaceae,Dasiphora,Plantae,Dasiphora fruticosa,Rosales,Magnoliophyta,Plantae
4998,Agaricomycetes,Agaricaceae,Agaricus,Fungi,Agaricus bernardii,Agaricales,Basidiomycota,Fungi
5857,Magnoliopsida,Asteraceae,Bellis,Plantae,Bellis perennis,Asterales,Magnoliophyta,Plantae
6525,Magnoliopsida,Adoxaceae,Viburnum,Plantae,Viburnum acerifolium,Dipsacales,Magnoliophyta,Plantae
5183,Agaricomycetes,Polyporaceae,Laetiporus,Fungi,Laetiporus conifericola,Polyporales,Basidiomycota,Fungi
7440,Magnoliopsida,Onagraceae,Ludwigia,Plantae,Ludwigia palustris,Myrtales,Magnoliophyta,Plantae
5324,Liliopsida,Asparagaceae,Camassia,Plantae,Camassia leichtlinii,Asparagales,Magnoliophyta,Plantae
6031,Magnoliopsida,Asteraceae,Olearia,Plantae,Olearia rani,Asterales,Magnoliophyta,Plantae
6475,Magnoliopsida,Polygonaceae,Rumex,Plantae,Rumex crispus,Caryophyllales,Magnoliophyta,Plantae
7712,Magnoliopsida,Ulmaceae,Ulmus,Plantae,Ulmus pumila,Rosales,Magnoliophyta,Plantae
5485,Liliopsida,Orchidaceae,Thelymitra,Plantae,Thelymitra pulchella,Asparagales,Magnoliophyta,Plantae
6128,Magnoliopsida,Asteraceae,Symphyotrichum,Plantae,Symphyotrichum subulatum,Asterales,Magnoliophyta,Plantae
7136,Magnoliopsida,Orobanchaceae,Pedicularis,Plantae,Pedicularis bracteosa,Lamiales,Magnoliophyta,Plantae
7946,Pinopsida,Pinaceae,Larix,Plantae,Larix laricina,Pinales,Pinophyta,Plantae
7095,Magnoliopsida,Oleaceae,Fraxinus,Plantae,Fraxinus americana,Lamiales,Magnoliophyta,Plantae
5503,Liliopsida,Colchicaceae,Uvularia,Plantae,Uvularia grandiflora,Liliales,Magnoliophyta,Plantae
7156,Magnoliopsida,Phrymaceae,Mimulus,Plantae,Mimulus torreyi,Lamiales,Magnoliophyta,Plantae
6109,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago velutina,Asterales,Magnoliophyta,Plantae
5182,Agaricomycetes,Polyporaceae,Laetiporus,Fungi,Laetiporus cincinnatus,Polyporales,Basidiomycota,Fungi
6744,Magnoliopsida,Fabaceae,Lupinus,Plantae,Lupinus arboreus,Fabales,Magnoliophyta,Plantae
7577,Magnoliopsida,Ranunculaceae,Thalictrum,Plantae,Thalictrum thalictroides,Ranunculales,Magnoliophyta,Plantae
5097,Agaricomycetes,Strophariaceae,Stropharia,Fungi,Stropharia rugosoannulata,Agaricales,Basidiomycota,Fungi
6772,Magnoliopsida,Fabaceae,Neptunia,Plantae,Neptunia pubescens,Fabales,Magnoliophyta,Plantae
6102,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago ohioensis,Asterales,Magnoliophyta,Plantae
7694,Magnoliopsida,Rosaceae,Rubus,Plantae,Rubus phoenicolasius,Rosales,Magnoliophyta,Plantae
6902,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias oenotheroides,Gentianales,Magnoliophyta,Plantae
7114,Magnoliopsida,Orobanchaceae,Castilleja,Plantae,Castilleja indivisa,Lamiales,Magnoliophyta,Plantae
6232,Magnoliopsida,Boraginaceae,Pulmonaria,Plantae,Pulmonaria officinalis,Boraginales,Magnoliophyta,Plantae
5794,Magnoliopsida,Pittosporaceae,Pittosporum,Plantae,Pittosporum crassifolium,Apiales,Magnoliophyta,Plantae
7534,Magnoliopsida,Ranunculaceae,Aquilegia,Plantae,Aquilegia canadensis,Ranunculales,Magnoliophyta,Plantae
6422,Magnoliopsida,Montiaceae,Claytonia,Plantae,Claytonia perfoliata,Caryophyllales,Magnoliophyta,Plantae
7034,Magnoliopsida,Lamiaceae,Lamium,Plantae,Lamium amplexicaule,Lamiales,Magnoliophyta,Plantae
6228,Magnoliopsida,Boraginaceae,Phacelia,Plantae,Phacelia sericea,Boraginales,Magnoliophyta,Plantae
5546,Liliopsida,Melanthiaceae,Trillium,Plantae,Trillium grandiflorum,Liliales,Magnoliophyta,Plantae
6122,Magnoliopsida,Asteraceae,Symphyotrichum,Plantae,Symphyotrichum novae-angliae,Asterales,Magnoliophyta,Plantae
6767,Magnoliopsida,Fabaceae,Melilotus,Plantae,Melilotus officinalis,Fabales,Magnoliophyta,Plantae
5095,Agaricomycetes,Strophariaceae,Psilocybe,Fungi,Psilocybe cubensis,Agaricales,Basidiomycota,Fungi
5219,Tremellomycetes,Tremellaceae,Tremella,Fungi,Tremella mesenterica,Tremellales,Basidiomycota,Fungi
6328,Magnoliopsida,Cactaceae,Cylindropuntia,Plantae,Cylindropuntia leptocaulis,Caryophyllales,Magnoliophyta,Plantae
5758,Magnoliopsida,Apiaceae,Sanicula,Plantae,Sanicula crassicaulis,Apiales,Magnoliophyta,Plantae
5265,Liliopsida,Araceae,Arisaema,Plantae,Arisaema triphyllum,Alismatales,Magnoliophyta,Plantae
7936,Pinopsida,Cupressaceae,Taxodium,Plantae,Taxodium distichum,Pinales,Pinophyta,Plantae
7366,Magnoliopsida,Malvaceae,Callirhoe,Plantae,Callirhoe involucrata,Malvales,Magnoliophyta,Plantae
7618,Magnoliopsida,Rosaceae,Adenostoma,Plantae,Adenostoma fasciculatum,Rosales,Magnoliophyta,Plantae
7524,Magnoliopsida,Ranunculaceae,Anemone,Plantae,Anemone acutiloba,Ranunculales,Magnoliophyta,Plantae
7245,Magnoliopsida,Lauraceae,Sassafras,Plantae,Sassafras albidum,Laurales,Magnoliophyta,Plantae
6918,Magnoliopsida,Apocynaceae,Cynanchum,Plantae,Cynanchum louiseae,Gentianales,Magnoliophyta,Plantae
5795,Magnoliopsida,Pittosporaceae,Pittosporum,Plantae,Pittosporum eugenioides,Apiales,Magnoliophyta,Plantae
5610,Liliopsida,Cyperaceae,Schoenoplectus,Plantae,Schoenoplectus pungens,Poales,Magnoliophyta,Plantae
5737,Magnoliopsida,Apiaceae,Eryngium,Plantae,Eryngium proteiflorum,Apiales,Magnoliophyta,Plantae
5053,Agaricomycetes,Marasmiaceae,Marasmius,Fungi,Marasmius rotula,Agaricales,Basidiomycota,Fungi
6571,Magnoliopsida,Ericaceae,Chamaedaphne,Plantae,Chamaedaphne calyculata,Ericales,Magnoliophyta,Plantae
7806,Magnoliopsida,Hamamelidaceae,Hamamelis,Plantae,Hamamelis virginiana,Saxifragales,Magnoliophyta,Plantae
7031,Magnoliopsida,Lamiaceae,Hedeoma,Plantae,Hedeoma acinoides,Lamiales,Magnoliophyta,Plantae
7743,Magnoliopsida,Burseraceae,Bursera,Plantae,Bursera microphylla,Sapindales,Magnoliophyta,Plantae
6942,Magnoliopsida,Gentianaceae,Zeltnera,Plantae,Zeltnera muehlenbergii,Gentianales,Magnoliophyta,Plantae
6610,Magnoliopsida,Ericaceae,Vaccinium,Plantae,Vaccinium ovalifolium,Ericales,Magnoliophyta,Plantae
5882,Magnoliopsida,Asteraceae,Centaurea,Plantae,Centaurea melitensis,Asterales,Magnoliophyta,Plantae
8018,Polypodiopsida,Aspleniaceae,Asplenium,Plantae,Asplenium platyneuron,Polypodiales,Pteridophyta,Plantae
7897,Magnoliopsida,Vitaceae,Ampelopsis,Plantae,Ampelopsis arborea,Vitales,Magnoliophyta,Plantae
6687,Magnoliopsida,Fabaceae,Amphicarpaea,Plantae,Amphicarpaea bracteata,Fabales,Magnoliophyta,Plantae
6962,Magnoliopsida,Rubiaceae,Coprosma,Plantae,Coprosma rugosa,Gentianales,Magnoliophyta,Plantae
6092,Magnoliopsida,Asteraceae,Silphium,Plantae,Silphium integrifolium,Asterales,Magnoliophyta,Plantae
5132,Agaricomycetes,Tapinellaceae,Tapinella,Fungi,Tapinella atrotomentosa,Boletales,Basidiomycota,Fungi
7886,Magnoliopsida,Solanaceae,Solanum,Plantae,Solanum elaeagnifolium,Solanales,Magnoliophyta,Plantae
5687,Liliopsida,Poaceae,Phragmites,Plantae,Phragmites australis,Poales,Magnoliophyta,Plantae
6992,Magnoliopsida,Geraniaceae,Geranium,Plantae,Geranium maculatum,Geraniales,Magnoliophyta,Plantae
7528,Magnoliopsida,Ranunculaceae,Anemone,Plantae,Anemone cylindrica,Ranunculales,Magnoliophyta,Plantae
6725,Magnoliopsida,Fabaceae,Gleditsia,Plantae,Gleditsia triacanthos,Fabales,Magnoliophyta,Plantae
7298,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia terracina,Malpighiales,Magnoliophyta,Plantae
6279,Magnoliopsida,Limnanthaceae,Floerkea,Plantae,Floerkea proserpinacoides,Brassicales,Magnoliophyta,Plantae
6472,Magnoliopsida,Polygonaceae,Polygonum,Plantae,Polygonum aviculare,Caryophyllales,Magnoliophyta,Plantae
5558,Liliopsida,Smilacaceae,Smilax,Plantae,Smilax smallii,Liliales,Magnoliophyta,Plantae
5983,Magnoliopsida,Asteraceae,Hieracium,Plantae,Hieracium aurantiacum,Asterales,Magnoliophyta,Plantae
6065,Magnoliopsida,Asteraceae,Raoulia,Plantae,Raoulia grandiflora,Asterales,Magnoliophyta,Plantae
7734,Magnoliopsida,Anacardiaceae,Rhus,Plantae,Rhus copallinum,Sapindales,Magnoliophyta,Plantae
7443,Magnoliopsida,Onagraceae,Oenothera,Plantae,Oenothera cespitosa,Myrtales,Magnoliophyta,Plantae
7473,Magnoliopsida,Piperaceae,Piper,Plantae,Piper excelsum,Piperales,Magnoliophyta,Plantae
7842,Magnoliopsida,Convolvulaceae,Evolvulus,Plantae,Evolvulus arizonicus,Solanales,Magnoliophyta,Plantae
8083,Polypodiopsida,Polypodiaceae,Polypodium,Plantae,Polypodium glycyrrhiza,Polypodiales,Pteridophyta,Plantae
6591,Magnoliopsida,Ericaceae,Leucothoe,Plantae,Leucothoe fontanesiana,Ericales,Magnoliophyta,Plantae
7802,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes sanguineum,Saxifragales,Magnoliophyta,Plantae
6005,Magnoliopsida,Asteraceae,Leucanthemum,Plantae,Leucanthemum vulgare,Asterales,Magnoliophyta,Plantae
5068,Agaricomycetes,Omphalotaceae,Gymnopus,Fungi,Gymnopus dryophilus,Agaricales,Basidiomycota,Fungi
5218,Tremellomycetes,Tremellaceae,Tremella,Fungi,Tremella foliacea,Tremellales,Basidiomycota,Fungi
5803,Magnoliopsida,Aquifoliaceae,Ilex,Plantae,Ilex opaca,Aquifoliales,Magnoliophyta,Plantae
7197,Magnoliopsida,Plantaginaceae,Plantago,Plantae,Plantago major,Lamiales,Magnoliophyta,Plantae
5386,Liliopsida,Iridaceae,Iris,Plantae,Iris germanica,Asparagales,Magnoliophyta,Plantae
5549,Liliopsida,Melanthiaceae,Trillium,Plantae,Trillium undulatum,Liliales,Magnoliophyta,Plantae
8049,Polypodiopsida,Dennstaedtiaceae,Pteridium,Plantae,Pteridium aquilinum,Polypodiales,Pteridophyta,Plantae
6257,Magnoliopsida,Brassicaceae,Erysimum,Plantae,Erysimum capitatum,Brassicales,Magnoliophyta,Plantae
6057,Magnoliopsida,Asteraceae,Pseudognaphalium,Plantae,Pseudognaphalium stramineum,Asterales,Magnoliophyta,Plantae
5627,Liliopsida,Poaceae,Andropogon,Plantae,Andropogon glomeratus,Poales,Magnoliophyta,Plantae
5400,Liliopsida,Orchidaceae,Aporostylis,Plantae,Aporostylis bifolia,Asparagales,Magnoliophyta,Plantae
6410,Magnoliopsida,Droseraceae,Drosera,Plantae,Drosera binata,Caryophyllales,Magnoliophyta,Plantae
6716,Magnoliopsida,Fabaceae,Cytisus,Plantae,Cytisus scoparius,Fabales,Magnoliophyta,Plantae
7441,Magnoliopsida,Onagraceae,Oenothera,Plantae,Oenothera biennis,Myrtales,Magnoliophyta,Plantae
8076,Polypodiopsida,Onocleaceae,Onoclea,Plantae,Onoclea sensibilis,Polypodiales,Pteridophyta,Plantae
5630,Liliopsida,Poaceae,Aristida,Plantae,Aristida purpurea,Poales,Magnoliophyta,Plantae
6303,Magnoliopsida,Amaranthaceae,Dysphania,Plantae,Dysphania pumilio,Caryophyllales,Magnoliophyta,Plantae
5269,Liliopsida,Araceae,Symplocarpus,Plantae,Symplocarpus foetidus,Alismatales,Magnoliophyta,Plantae
5956,Magnoliopsida,Asteraceae,Gaillardia,Plantae,Gaillardia pulchella,Asterales,Magnoliophyta,Plantae
6543,Magnoliopsida,Caprifoliaceae,Lonicera,Plantae,Lonicera japonica,Dipsacales,Magnoliophyta,Plantae
6569,Magnoliopsida,Ericaceae,Arctostaphylos,Plantae,Arctostaphylos glandulosa,Ericales,Magnoliophyta,Plantae
7360,Magnoliopsida,Cistaceae,Helianthemum,Plantae,Helianthemum glomeratum,Malvales,Magnoliophyta,Plantae
7730,Magnoliopsida,Anacardiaceae,Malosma,Plantae,Malosma laurina,Sapindales,Magnoliophyta,Plantae
7581,Magnoliopsida,Cannabaceae,Celtis,Plantae,Celtis laevigata,Rosales,Magnoliophyta,Plantae
7989,Polypodiopsida,Gleicheniaceae,Gleichenia,Plantae,Gleichenia microphylla,Gleicheniales,Pteridophyta,Plantae
7799,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes lacustre,Saxifragales,Magnoliophyta,Plantae
6764,Magnoliopsida,Fabaceae,Medicago,Plantae,Medicago polymorpha,Fabales,Magnoliophyta,Plantae
6458,Magnoliopsida,Polygonaceae,Eriogonum,Plantae,Eriogonum nudum,Caryophyllales,Magnoliophyta,Plantae
7093,Magnoliopsida,Martyniaceae,Proboscidea,Plantae,Proboscidea althaeifolia,Lamiales,Magnoliophyta,Plantae
8084,Polypodiopsida,Polypodiaceae,Polypodium,Plantae,Polypodium virginianum,Polypodiales,Pteridophyta,Plantae
4923,Lecanoromycetes,Parmeliaceae,Parmelia,Fungi,Parmelia squarrosa,Lecanorales,Ascomycota,Fungi
7592,Magnoliopsida,Moraceae,Ficus,Plantae,Ficus petiolaris,Rosales,Magnoliophyta,Plantae
7781,Magnoliopsida,Crassulaceae,Dudleya,Plantae,Dudleya saxosa,Saxifragales,Magnoliophyta,Plantae
7410,Magnoliopsida,Lythraceae,Lythrum,Plantae,Lythrum salicaria,Myrtales,Magnoliophyta,Plantae
5846,Magnoliopsida,Asteraceae,Artemisia,Plantae,Artemisia vulgaris,Asterales,Magnoliophyta,Plantae
5392,Liliopsida,Iridaceae,Libertia,Plantae,Libertia ixioides,Asparagales,Magnoliophyta,Plantae
5547,Liliopsida,Melanthiaceae,Trillium,Plantae,Trillium nivale,Liliales,Magnoliophyta,Plantae
7869,Magnoliopsida,Solanaceae,Datura,Plantae,Datura wrightii,Solanales,Magnoliophyta,Plantae
8089,Polypodiopsida,Pteridaceae,Adiantum,Plantae,Adiantum hispidulum,Polypodiales,Pteridophyta,Plantae
5160,Agaricomycetes,Fomitopsidaceae,Fomitopsis,Fungi,Fomitopsis cajanderi,Polyporales,Basidiomycota,Fungi
7535,Magnoliopsida,Ranunculaceae,Aquilegia,Plantae,Aquilegia chrysantha,Ranunculales,Magnoliophyta,Plantae
6473,Magnoliopsida,Polygonaceae,Pterostegia,Plantae,Pterostegia drymarioides,Caryophyllales,Magnoliophyta,Plantae
6168,Magnoliopsida,Campanulaceae,Campanula,Plantae,Campanula rapunculus,Asterales,Magnoliophyta,Plantae
6664,Magnoliopsida,Sarraceniaceae,Sarracenia,Plantae,Sarracenia minor,Ericales,Magnoliophyta,Plantae
6471,Magnoliopsida,Polygonaceae,Persicaria,Plantae,Persicaria vivipara,Caryophyllales,Magnoliophyta,Plantae
5524,Liliopsida,Liliaceae,Fritillaria,Plantae,Fritillaria affinis,Liliales,Magnoliophyta,Plantae
8098,Polypodiopsida,Pteridaceae,Pellaea,Plantae,Pellaea andromedifolia,Polypodiales,Pteridophyta,Plantae
7703,Magnoliopsida,Rosaceae,Sibbaldia,Plantae,Sibbaldia procumbens,Rosales,Magnoliophyta,Plantae
6967,Magnoliopsida,Rubiaceae,Galium,Plantae,Galium angustifolium,Gentianales,Magnoliophyta,Plantae
5853,Magnoliopsida,Asteraceae,Bahiopsis,Plantae,Bahiopsis parishii,Asterales,Magnoliophyta,Plantae
5556,Liliopsida,Smilacaceae,Smilax,Plantae,Smilax laurifolia,Liliales,Magnoliophyta,Plantae
6453,Magnoliopsida,Polygonaceae,Eriogonum,Plantae,Eriogonum fasciculatum,Caryophyllales,Magnoliophyta,Plantae
6534,Magnoliopsida,Caprifoliaceae,Centranthus,Plantae,Centranthus ruber,Dipsacales,Magnoliophyta,Plantae
5069,Agaricomycetes,Omphalotaceae,Gymnopus,Fungi,Gymnopus quercophilus,Agaricales,Basidiomycota,Fungi
6256,Magnoliopsida,Brassicaceae,Eruca,Plantae,Eruca vesicaria,Brassicales,Magnoliophyta,Plantae
7658,Magnoliopsida,Rosaceae,Potentilla,Plantae,Potentilla reptans,Rosales,Magnoliophyta,Plantae
7791,Magnoliopsida,Crassulaceae,Sedum,Plantae,Sedum palmeri,Saxifragales,Magnoliophyta,Plantae
5395,Liliopsida,Iridaceae,Sisyrinchium,Plantae,Sisyrinchium bellum,Asparagales,Magnoliophyta,Plantae
5194,Agaricomycetes,Polyporaceae,Trametes,Fungi,Trametes versicolor,Polyporales,Basidiomycota,Fungi
5436,Liliopsida,Orchidaceae,Goodyera,Plantae,Goodyera repens,Asparagales,Magnoliophyta,Plantae
7219,Magnoliopsida,Scrophulariaceae,Scrophularia,Plantae,Scrophularia nodosa,Lamiales,Magnoliophyta,Plantae
7727,Magnoliopsida,Santalaceae,Korthalsella,Plantae,Korthalsella salicornioides,Santalales,Magnoliophyta,Plantae
